,WindGustSpeed,cloud,pressure,humidity,temp,RainToday,RainTomorrow
72130,43.0,7.0,1006.55,8.0,30.875,0,0
72131,43.0,6.5,1007.65,59.0,23.725,0,0
72132,54.0,4.0,1005.3,50.5,21.475,0,0
72133,39.0,5.0,1011.2,44.5,19.675,0,0
72134,61.0,1.5,1009.35,34.0,21.950000000000003,0,0
72135,43.0,0.5,1019.2,35.0,19.025,0,0
72136,48.0,1.0,1021.8,36.0,19.025,0,0
72137,28.0,4.5,1017.0999999999999,38.0,21.15,0,0
72138,52.0,2.0,1012.6,30.0,28.525,0,0
72139,24.0,0.0,1015.8,45.0,27.725,0,0
72140,80.0,4.0,1015.6,27.0,31.75,0,0
72141,48.0,0.0,1017.25,37.0,26.900000000000002,0,0
72142,28.0,0.5,1012.5,19.0,31.4,0,0
72143,50.0,2.0,1011.0999999999999,12.5,37.25,0,0
72144,33.0,1.5,1013.0999999999999,13.5,36.575,0,0
72145,39.0,1.0,1012.8,15.5,35.8,0,0
72146,41.0,2.5,1007.9,13.5,36.525,0,0
72147,52.0,3.5,1009.75,29.5,31.3,0,0
72148,43.0,1.5,1010.4,34.0,25.825000000000003,0,0
72149,44.0,0.0,1009.55,34.5,25.625,0,0
72150,37.0,4.0,1012.1,36.5,23.674999999999997,0,0
72151,33.0,7.0,1017.95,40.0,22.35,0,0
72152,48.0,5.5,1013.5,33.0,27.975,0,0
72153,35.0,8.0,1011.55,57.5,24.25,0,0
72154,44.0,0.5,1018.55,30.0,21.925000000000004,0,0
72155,46.0,0.0,1018.65,30.0,24.175,0,0
72156,43.0,0.0,1014.8,18.5,30.249999999999996,0,0
72157,41.0,0.5,1011.55,16.5,34.375,0,0
72158,33.0,1.0,1013.1,34.0,30.425000000000004,0,0
72159,30.0,1.5,1011.3499999999999,25.5,33.45,0,0
72160,24.0,1.5,1009.55,21.0,35.15,0,0
72161,19.0,6.5,1008.0,24.5,33.975,0,0
72162,30.0,3.0,1007.2,18.5,35.474999999999994,0,0
72163,50.0,7.0,1007.35,18.5,34.55,0,0
72164,52.0,1.5,1016.05,27.5,23.675,0,0
72165,33.0,1.0,1013.15,35.0,28.1,0,0
72166,31.0,0.5,1009.9,21.5,31.075,0,0
72167,31.0,0.5,1010.3499999999999,32.0,29.424999999999997,0,0
72168,39.0,1.0,1009.3,16.0,33.775000000000006,0,0
72169,48.0,1.5,1011.25,17.5,33.825,0,0
72170,33.0,1.0,1016.5,25.0,25.075000000000003,0,0
72171,24.0,1.0,1012.85,23.0,29.174999999999997,0,0
72172,24.0,4.5,1011.0,16.0,30.475,0,0
72173,43.0,8.0,1007.85,28.5,29.925,0,1
72174,37.0,8.0,1004.4000000000001,96.5,21.575,1,1
72175,41.0,7.5,995.95,89.0,23.949999999999996,1,0
72176,43.0,4.5,1009.1,51.5,22.6,0,0
72177,26.0,1.0,1012.15,47.0,22.275,0,0
72178,43.0,0.0,1008.3499999999999,45.5,23.65,0,0
72179,65.0,4.5,1003.9000000000001,52.0,20.65,0,1
72180,35.0,3.0,1015.35,46.0,17.25,1,0
72181,44.0,0.0,1022.2,44.5,17.45,0,0
72182,43.0,1.0,1022.6,44.5,19.35,0,0
72183,26.0,0.0,1019.05,46.0,21.75,0,0
72184,22.0,1.5,1015.05,36.5,25.675,0,0
72185,48.0,3.5,1009.15,37.5,26.799999999999997,0,0
72186,39.0,1.5,1012.75,50.5,21.825,0,0
72187,37.0,4.5,1020.05,39.5,19.8,0,0
72189,35.0,4.5,1018.0,47.5,23.725,0,0
72190,33.0,3.0,1019.2,50.0,24.250000000000004,0,0
72191,37.0,2.5,1020.25,43.5,25.299999999999997,0,0
72192,43.0,3.0,1018.05,46.0,28.400000000000002,0,0
72193,41.0,1.0,1015.8,55.5,26.05,0,0
72194,33.0,0.5,1018.5,43.0,20.875,0,0
72195,33.0,2.0,1021.3,43.0,20.3,0,0
72196,24.0,0.0,1018.8,50.5,22.55,0,0
72197,37.0,3.5,1015.95,30.0,27.8,0,0
72198,35.0,2.0,1017.25,26.5,29.85,0,0
72199,56.0,6.5,1017.35,28.5,29.65,0,1
72200,35.0,2.0,1020.5,61.0,20.15,1,0
72201,26.0,5.5,1018.6,44.0,19.8,0,0
72202,31.0,4.5,1013.5,38.0,22.25,0,0
72203,59.0,7.5,1005.2,57.5,24.650000000000002,0,1
72204,44.0,7.0,1010.4000000000001,52.0,18.925,1,0
72205,41.0,3.5,1015.7,42.5,22.9,0,0
72206,31.0,3.5,1020.95,55.0,22.325,0,0
72207,31.0,1.5,1025.15,46.0,21.15,0,0
72208,28.0,1.0,1021.05,26.0,23.775,0,0
72209,43.0,6.5,1016.25,34.0,23.699999999999996,0,0
72210,39.0,1.5,1020.7,50.5,16.025,0,0
72211,35.0,5.0,1019.35,47.5,15.675,0,0
72212,35.0,5.0,1020.0,54.0,15.700000000000001,0,0
72213,33.0,6.5,1019.9000000000001,69.0,17.075000000000003,0,0
72214,83.0,4.0,1018.3499999999999,60.5,22.125,0,1
72215,30.0,4.0,1016.0,72.5,21.45,1,0
72216,35.0,3.5,1015.3499999999999,60.0,22.775,0,0
72217,26.0,4.5,1015.9000000000001,56.0,23.775,0,0
72218,44.0,2.5,1017.55,48.5,24.525,0,0
72219,35.0,1.5,1017.3,40.5,25.55,0,0
72220,41.0,3.0,1014.0999999999999,38.5,26.9,0,0
72221,35.0,6.0,1012.25,43.0,25.225,0,1
72222,35.0,7.5,1019.65,68.0,16.925,1,0
72223,30.0,4.0,1019.0,54.0,18.125,0,0
72224,28.0,1.5,1020.9,54.5,17.575,0,0
72225,19.0,0.5,1021.5,55.5,18.05,0,0
72226,31.0,7.0,1018.45,46.0,21.25,0,0
72227,31.0,7.0,1016.3,48.5,23.275000000000002,0,1
72228,22.0,8.0,1015.45,94.0,19.075,1,1
72229,33.0,8.0,1009.0,97.0,19.525,1,1
72230,39.0,7.5,1013.3499999999999,75.0,18.575000000000003,1,0
72231,30.0,3.5,1017.3,68.0,17.474999999999998,0,0
72232,28.0,3.0,1018.55,67.5,18.725,0,0
72233,28.0,1.5,1020.4000000000001,58.5,17.925,0,0
72234,24.0,0.5,1021.4,57.0,16.725,0,0
72235,24.0,3.5,1019.9,52.5,17.6,0,0
72236,31.0,3.5,1020.65,48.0,18.825,0,0
72237,37.0,3.5,1018.5999999999999,56.5,18.799999999999997,0,0
72238,22.0,2.0,1021.0999999999999,52.0,13.3,0,0
72239,22.0,4.0,1018.65,49.0,15.875,0,0
72240,37.0,7.0,1017.1,37.0,19.475,0,0
72241,41.0,4.5,1014.75,43.0,21.35,0,0
72242,20.0,4.5,1016.25,50.0,16.675,0,0
72243,30.0,3.0,1017.0999999999999,55.5,16.425,0,0
72244,24.0,3.0,1016.95,46.5,16.075,0,0
72245,28.0,6.0,1013.8499999999999,49.5,19.825,0,0
72246,24.0,0.5,1022.85,46.5,13.95,0,0
72247,39.0,5.0,1017.55,37.0,18.8,0,0
72248,39.0,8.0,1012.1,77.5,18.075,0,1
72249,30.0,2.0,1019.6,66.5,13.425,1,0
72250,20.0,8.0,1017.45,62.5,13.525,0,0
72251,39.0,8.0,1004.6,89.5,12.175,0,1
72252,52.0,8.0,1005.45,73.0,10.375,1,0
72253,37.0,2.0,1015.85,56.0,11.4,0,0
72254,26.0,7.0,1021.35,63.5,14.075,0,0
72255,48.0,7.0,1025.15,68.5,13.75,0,0
72256,26.0,4.5,1026.35,71.0,10.925,0,0
72257,24.0,3.0,1023.1999999999999,54.5,12.425,0,0
72258,39.0,7.5,1017.7,56.0,15.8,0,1
72259,24.0,7.0,1019.3,78.5,16.525,1,0
72260,19.0,1.0,1026.0,79.0,14.75,0,0
72261,20.0,5.0,1028.9,70.5,14.274999999999999,0,0
72262,22.0,4.0,1026.05,62.0,15.175,0,0
72263,28.0,5.0,1022.9,55.0,17.3,0,0
72264,39.0,1.5,1022.25,36.5,20.125,0,0
72266,31.0,4.5,1024.35,46.0,19.45,0,0
72267,22.0,7.0,1023.2,54.5,18.725,0,0
72268,39.0,3.5,1021.15,44.5,20.4,0,0
72269,28.0,2.5,1021.75,65.0,19.5,0,0
72270,30.0,1.0,1021.9,57.0,19.525000000000002,0,0
72271,37.0,7.0,1018.45,43.5,20.275,0,0
72272,20.0,5.5,1015.1,57.5,19.0,0,0
72273,20.0,6.5,1015.6,71.0,18.6,0,0
72275,44.0,8.0,1015.3,45.5,20.625,0,1
72276,76.0,4.0,1006.75,73.5,17.5,1,1
72277,31.0,4.5,1016.2,76.5,14.600000000000001,1,0
72278,20.0,7.0,1023.25,64.0,15.725000000000001,0,0
72279,24.0,5.0,1023.15,55.0,16.7,0,0
72280,19.0,8.0,1018.5999999999999,88.5,12.225,0,1
72281,22.0,6.0,1017.3,76.0,13.549999999999999,1,0
72282,22.0,4.0,1019.3,70.5,13.875,0,0
72283,20.0,7.0,1021.25,83.0,11.35,0,0
72284,30.0,3.5,1025.85,72.5,14.125,0,0
72285,28.0,5.5,1028.85,74.0,14.05,0,0
72286,33.0,0.0,1031.3,68.5,11.174999999999999,0,0
72287,26.0,3.5,1031.9,79.0,11.75,0,0
72288,33.0,0.0,1031.9499999999998,65.0,11.5,0,0
72289,26.0,2.5,1031.35,65.5,9.175,0,0
72290,31.0,5.0,1027.8000000000002,60.0,13.274999999999999,0,0
72291,30.0,7.0,1021.3,67.0,13.100000000000001,0,0
72292,33.0,7.5,1013.2,56.0,14.925,0,0
72293,28.0,4.0,1011.05,63.0,13.0,0,0
72294,30.0,5.5,1016.55,83.5,10.65,0,0
72295,30.0,1.0,1022.5,70.5,10.85,0,0
72296,35.0,5.5,1024.9,71.5,13.625,0,1
72297,28.0,5.0,1031.0500000000002,77.0,11.3,1,0
72298,22.0,0.5,1030.6,65.0,11.100000000000001,0,0
72299,24.0,7.5,1021.85,72.0,11.149999999999999,0,0
72300,37.0,2.0,1015.2,56.5,12.774999999999999,0,0
72301,33.0,3.0,1019.4,79.0,12.425,0,0
72302,35.0,3.0,1020.05,72.0,11.425,0,0
72303,70.0,6.0,1007.75,60.5,11.600000000000001,0,0
72304,57.0,5.0,1011.5,77.0,12.05,0,0
72305,44.0,4.5,1019.9,73.0,12.375,0,0
72306,35.0,5.5,1022.1,65.0,13.475,0,0
72307,52.0,4.5,1009.9000000000001,44.5,13.450000000000001,0,0
72308,57.0,5.5,1002.4000000000001,63.5,10.9,0,1
72309,41.0,7.0,1012.0999999999999,67.5,9.975,1,0
72310,39.0,3.0,1024.15,71.0,9.575,0,0
72311,20.0,7.0,1030.5,72.0,10.975,0,0
72312,17.0,0.0,1030.35,70.0,9.325,0,0
72313,35.0,0.5,1024.05,62.5,10.5,0,0
72314,56.0,2.0,1017.5,46.0,12.175,0,0
72315,41.0,8.0,1020.45,67.5,11.375,0,0
72316,30.0,6.0,1018.45,79.5,11.275,0,0
72317,35.0,4.5,1016.3,68.5,9.899999999999999,0,0
72318,56.0,4.0,1006.85,37.0,13.049999999999999,0,0
72319,46.0,7.5,1000.5,67.5,9.75,0,1
72320,37.0,4.0,1015.25,87.0,9.325,1,0
72321,30.0,2.5,1020.0999999999999,66.5,10.2,0,0
72322,31.0,5.0,1025.4,63.5,10.6,0,0
72323,28.0,2.0,1032.35,64.5,7.025,0,0
72324,19.0,7.5,1028.5,72.5,6.199999999999999,0,0
72325,28.0,8.0,1015.35,79.5,8.65,0,1
72326,39.0,3.0,1014.35,70.0,11.600000000000001,1,0
72327,56.0,4.5,1016.0,61.0,10.649999999999999,0,1
72328,35.0,3.0,1027.1999999999998,63.5,8.225,1,0
72329,26.0,2.0,1030.4,67.5,8.025,0,0
72330,17.0,6.5,1027.45,76.0,7.65,0,0
72331,46.0,7.0,1023.95,60.5,11.05,0,0
72332,20.0,0.0,1025.0,59.5,8.85,0,0
72333,31.0,7.0,1019.5,63.5,10.625,0,1
72334,44.0,4.5,1010.7,58.0,12.924999999999999,1,0
72335,30.0,2.5,1018.65,62.5,13.525,0,0
72336,31.0,3.0,1026.1999999999998,73.5,12.850000000000001,0,0
72337,33.0,5.0,1024.9,60.5,12.4,0,0
72338,31.0,7.0,1018.55,38.0,13.85,0,0
72339,46.0,1.5,1016.95,50.5,15.25,0,0
72340,39.0,3.0,1018.15,55.0,15.825,0,0
72341,74.0,0.0,1006.1,23.5,17.35,0,0
72342,72.0,5.0,1016.5,69.5,8.575,0,1
72343,22.0,2.0,1031.5,59.0,6.8999999999999995,1,0
72344,20.0,1.0,1032.9,51.0,7.725,0,0
72345,20.0,0.0,1033.15,48.5,7.6,0,0
72346,20.0,0.0,1035.0,47.5,8.7,0,0
72347,26.0,0.0,1033.1,46.5,10.725000000000001,0,0
72348,22.0,1.0,1032.0,56.5,10.325,0,0
72349,31.0,2.5,1030.55,47.0,11.975,0,0
72350,31.0,5.5,1027.35,30.0,14.5,0,0
72351,41.0,3.0,1027.85,56.0,12.5,0,0
72352,30.0,3.5,1031.25,53.0,7.8,0,0
72353,37.0,6.0,1032.35,49.0,8.125,0,0
72354,37.0,1.0,1034.0,54.0,10.0,0,0
72355,31.0,0.0,1032.55,52.5,11.149999999999999,0,0
72356,28.0,7.0,1025.15,39.0,12.700000000000001,0,1
72357,35.0,8.0,1017.35,92.5,10.3,1,1
72358,43.0,2.0,1015.8,60.0,12.2,1,0
72359,46.0,1.0,1020.25,48.5,11.575,0,0
72360,31.0,6.0,1022.9,67.5,11.725,0,0
72361,26.0,4.0,1025.9,58.5,11.675,0,0
72362,33.0,3.0,1026.65,56.5,12.75,0,0
72363,30.0,0.0,1026.85,47.0,14.25,0,0
72364,39.0,2.5,1025.1,42.5,16.675,0,0
72365,30.0,0.0,1029.25,57.0,12.95,0,0
72366,33.0,1.5,1028.6,53.0,11.9,0,0
72367,28.0,0.5,1025.6999999999998,58.5,13.225,0,0
72368,31.0,0.5,1026.55,48.5,15.675,0,0
72369,30.0,1.0,1028.15,42.5,16.45,0,0
72370,24.0,0.0,1027.15,39.5,17.075,0,0
72371,19.0,0.0,1022.5,37.0,17.275,0,0
72372,43.0,3.5,1016.45,25.5,18.525000000000002,0,0
72373,28.0,8.0,1012.45,79.0,13.35,0,1
72374,39.0,2.5,1021.75,58.0,12.35,1,0
72375,26.0,7.0,1023.15,62.5,9.925,0,0
72376,22.0,7.0,1018.95,50.0,12.275,0,0
72377,30.0,0.5,1023.6500000000001,48.0,13.025,0,0
72378,33.0,2.0,1026.95,33.5,15.725000000000001,0,0
72379,43.0,0.5,1023.9,34.0,16.825000000000003,0,0
72380,61.0,5.0,1016.85,44.5,18.35,0,0
72381,63.0,3.0,1004.5999999999999,38.0,21.875,0,0
72382,43.0,1.5,1016.3,50.0,16.150000000000002,0,0
72383,39.0,3.0,1020.55,44.0,16.0,0,0
72384,22.0,0.0,1026.75,41.5,13.1,0,0
72385,22.0,0.0,1024.35,33.5,15.149999999999999,0,0
72386,33.0,2.5,1018.15,23.0,19.25,0,0
72387,46.0,7.0,1009.9,31.5,18.325000000000003,0,0
72388,50.0,4.5,1015.0,44.0,16.275,0,0
72389,57.0,3.5,1019.35,44.0,14.4,0,0
72390,30.0,7.0,1025.05,40.0,11.925,0,0
72391,24.0,1.5,1025.0,39.0,13.375,0,0
72392,28.0,0.0,1026.5,36.5,14.225000000000001,0,0
72393,30.0,0.0,1029.15,36.0,15.5,0,0
72394,35.0,0.5,1025.6,26.0,19.025,0,0
72395,48.0,3.0,1021.9,29.0,20.975,0,0
72396,39.0,7.5,1013.65,80.5,17.075,0,1
72397,31.0,7.5,1019.9,71.5,15.350000000000001,1,0
72398,30.0,3.5,1021.5,56.5,15.075,0,0
72399,35.0,0.0,1019.45,35.0,20.025,0,0
72400,63.0,1.0,1011.6,19.0,24.7,0,0
72401,33.0,0.0,1015.1,40.0,18.9,0,0
72402,74.0,1.5,1012.7,30.5,21.175,0,0
72403,37.0,0.0,1026.0,34.0,14.4,0,0
72404,28.0,0.0,1025.5,62.0,16.1,0,0
72405,22.0,0.0,1019.8499999999999,39.5,18.200000000000003,0,0
72406,33.0,0.0,1015.25,17.0,23.5,0,0
72407,28.0,3.0,1015.35,46.0,22.85,0,0
72408,69.0,7.5,1005.75,20.0,25.85,0,0
72409,44.0,2.5,1016.9,49.5,15.65,0,0
72410,31.0,1.5,1022.8499999999999,47.5,15.499999999999998,0,0
72411,39.0,0.5,1020.6,31.5,19.025,0,0
72412,39.0,5.5,1013.1,15.5,22.775,0,0
72413,30.0,0.0,1014.0,44.0,21.725,0,0
72414,50.0,1.5,1008.5999999999999,32.5,23.075,0,0
72415,57.0,2.5,1016.25,29.0,14.799999999999999,0,0
72416,48.0,1.0,1022.5,36.0,13.65,0,0
72417,35.0,0.0,1022.6999999999999,38.0,13.725,0,0
72418,33.0,1.0,1022.75,43.0,15.200000000000001,0,0
72419,26.0,0.0,1025.05,36.5,16.975,0,0
72420,33.0,0.5,1023.3499999999999,13.0,22.35,0,0
72421,37.0,4.5,1021.05,10.5,26.174999999999997,0,0
72422,35.0,7.0,1023.9,39.0,22.65,0,0
72423,28.0,2.0,1020.95,23.0,26.575,0,0
72424,35.0,4.0,1015.45,21.5,30.2,0,0
72425,30.0,6.0,1014.15,43.5,24.775,0,0
72426,33.0,7.0,1013.6500000000001,39.5,25.55,0,0
72427,41.0,3.5,1012.55,24.5,27.199999999999996,0,0
72428,50.0,5.0,1013.15,54.0,19.875,0,0
72429,63.0,1.5,1013.0,43.5,19.75,0,0
72430,43.0,2.0,1018.1,44.0,17.675,0,0
72431,28.0,0.0,1018.95,45.0,19.1,0,0
72432,33.0,1.0,1014.15,38.5,22.95,0,0
72433,50.0,6.0,1005.6,17.0,28.175,0,1
72434,59.0,3.5,1011.75,51.5,18.025,1,0
72435,35.0,1.0,1024.5,39.0,15.600000000000001,0,0
72436,31.0,6.0,1022.1,27.0,19.6,0,0
72437,48.0,4.0,1014.85,9.0,25.475,0,0
72438,39.0,4.0,1019.65,37.5,18.15,0,0
72439,31.0,7.0,1016.75,27.5,20.474999999999998,0,0
72440,37.0,3.5,1015.85,16.5,26.075,0,0
72441,57.0,1.5,1014.05,8.0,30.299999999999997,0,0
72442,39.0,2.0,1021.25,40.0,19.875,0,0
72443,39.0,0.0,1022.5,37.0,20.5,0,0
72444,35.0,1.0,1020.15,32.0,20.4,0,0
72445,26.0,2.0,1015.1500000000001,16.0,26.0,0,0
72446,37.0,6.0,1010.3499999999999,9.5,31.625,0,0
72447,50.0,6.5,1007.5,15.0,30.9,0,0
72448,50.0,8.0,1010.4000000000001,45.5,21.450000000000003,0,1
72449,50.0,2.5,1014.2,51.0,17.875,1,0
72450,31.0,4.5,1018.05,46.5,18.35,0,0
72451,30.0,2.0,1020.95,37.0,19.175,0,0
72452,35.0,3.0,1016.2,21.0,24.625,0,0
72453,54.0,7.5,1008.45,29.5,27.674999999999997,0,0
72454,35.0,2.5,1012.2,43.5,23.0,0,0
72455,43.0,4.5,1008.4,25.5,27.35,0,1
72456,39.0,4.0,1011.4000000000001,39.0,26.125,1,0
72457,72.0,7.0,1008.25,57.5,26.549999999999997,0,1
72458,31.0,0.5,1020.95,40.5,18.424999999999997,1,0
72459,35.0,3.5,1021.0,36.0,20.05,0,0
72460,33.0,0.0,1021.6,38.5,22.1,0,0
72461,33.0,0.5,1017.8499999999999,24.5,24.025,0,0
72462,33.0,2.5,1010.75,20.5,26.65,0,0
72463,46.0,5.5,1004.9,15.5,31.6,0,0
72464,43.0,3.5,1007.45,47.0,25.85,0,0
72465,24.0,5.0,1009.0,35.0,25.125,0,0
72466,63.0,6.0,1007.35,25.5,29.55,0,1
72467,41.0,3.0,1009.15,59.0,25.175,1,0
72468,44.0,3.5,1008.5,49.5,22.950000000000003,0,0
72469,46.0,6.5,1007.4,53.5,21.4,0,0
72470,35.0,4.5,1005.5,50.5,22.45,0,0
72471,33.0,2.5,1008.8,40.5,24.425000000000004,0,0
72472,33.0,2.0,1011.2,32.0,27.9,0,0
72473,50.0,7.0,1009.9000000000001,38.5,25.574999999999996,0,1
72474,48.0,1.0,1013.25,44.0,23.424999999999997,1,0
72475,48.0,0.5,1016.3,36.0,24.950000000000003,0,0
72476,37.0,0.0,1012.55,22.0,26.5,0,0
72477,39.0,5.5,1007.9000000000001,19.0,28.575,0,0
72478,52.0,4.5,1004.4,30.0,29.075000000000003,0,0
72479,63.0,2.5,1000.1,31.0,26.400000000000002,0,0
72480,39.0,2.0,1009.2,31.0,19.425,0,0
72481,50.0,2.0,1009.4,29.0,22.25,0,0
72482,37.0,0.0,1018.45,36.0,19.650000000000002,0,0
72483,26.0,0.0,1017.1,27.0,23.799999999999997,0,0
72484,37.0,2.0,1012.1,18.5,29.475,0,0
72485,63.0,7.5,1006.9,15.0,32.0,0,0
72486,46.0,3.0,1009.55,42.0,26.625,0,0
72487,39.0,0.5,1014.1,33.0,22.0,0,0
72488,50.0,1.0,1010.8,31.5,22.075,0,0
72489,43.0,0.5,1017.4,34.0,18.625,0,0
72490,33.0,4.5,1018.5999999999999,26.0,21.674999999999997,0,0
72491,37.0,1.0,1012.7,17.0,25.75,0,0
72492,67.0,2.0,1006.45,35.0,23.924999999999997,0,0
72493,46.0,5.5,1013.8,45.0,20.725,0,0
72494,31.0,1.0,1015.05,33.0,21.925,0,0
72495,28.0,7.0,1010.85,16.5,28.099999999999998,0,0
72496,35.0,1.0,1010.5,10.0,34.27499999999999,0,0
72497,56.0,3.5,1008.3,25.0,35.375,0,1
72498,37.0,5.5,1014.0,55.5,25.725,1,0
72499,35.0,3.5,1014.2,37.5,29.9,0,0
72500,46.0,2.5,1014.75,34.5,32.675,0,0
72501,33.0,2.0,1012.3,24.5,34.475,0,0
72502,63.0,5.5,1008.05,61.5,30.075,0,1
72503,28.0,7.5,1008.25,88.5,22.650000000000002,1,1
72504,39.0,8.0,1008.8,96.5,20.325,1,1
72505,35.0,7.0,1010.6500000000001,74.5,22.35,1,0
72506,33.0,7.5,1008.05,73.5,24.599999999999998,0,1
72507,57.0,6.5,1001.5,73.0,25.175,1,0
72508,44.0,7.5,1007.9000000000001,70.0,21.75,0,0
72509,41.0,4.5,1011.25,48.5,20.15,0,0
72510,44.0,0.0,1011.1,44.0,22.7,0,0
72511,35.0,2.5,1013.8,47.0,22.549999999999997,0,0
72512,39.0,4.0,1016.45,42.0,20.625,0,0
72513,30.0,5.5,1013.2,35.5,21.875,0,0
72514,30.0,8.0,1004.25,29.5,22.775,0,0
72515,31.0,3.0,1006.75,40.5,26.3,0,0
72516,37.0,2.0,1008.1500000000001,39.0,29.5,0,0
72517,33.0,3.5,1005.55,30.5,29.675,0,0
72518,35.0,1.5,1006.1,38.0,24.674999999999997,0,0
72519,43.0,3.5,1010.7,43.0,21.3,0,0
72520,37.0,0.5,1015.6500000000001,38.0,18.75,0,0
72521,50.0,0.5,1014.05,36.0,20.45,0,0
72524,43.0,0.0,1013.7,37.0,21.475,0,0
72525,48.0,1.5,1012.35,36.5,21.35,0,0
72526,44.0,1.0,1013.65,39.0,20.225,0,0
72527,44.0,4.0,1017.45,45.0,21.6,0,0
72528,39.0,0.5,1019.6500000000001,44.0,22.2,0,0
72529,37.0,5.0,1017.6500000000001,40.5,21.075,0,0
72530,30.0,0.5,1019.15,39.5,21.85,0,0
72531,61.0,3.5,1019.4,24.5,29.174999999999997,0,0
72532,35.0,6.0,1017.85,26.0,31.75,0,0
72533,39.0,0.0,1017.7,27.0,30.65,0,0
72534,41.0,0.0,1021.5999999999999,38.0,24.35,0,0
72535,31.0,0.0,1019.0,30.0,26.8,0,0
72536,52.0,2.0,1016.15,24.5,30.074999999999996,0,0
72537,31.0,5.0,1017.9,32.5,29.85,0,0
72538,48.0,3.0,1016.45,32.0,31.85,0,0
72539,43.0,7.0,1014.8499999999999,32.5,32.45,0,0
72540,54.0,3.5,1011.4000000000001,27.5,34.15,0,0
72541,33.0,6.5,1015.4,36.5,25.3,0,0
72542,28.0,6.0,1016.0,49.5,23.275,0,0
72543,30.0,2.5,1016.1500000000001,40.5,25.425,0,0
72544,43.0,3.0,1014.85,39.5,28.875,0,0
72545,28.0,2.5,1013.05,32.0,29.849999999999998,0,0
72546,30.0,2.0,1011.3499999999999,33.0,30.85,0,0
72547,22.0,1.0,1010.4,25.0,32.525000000000006,0,0
72548,44.0,4.0,1010.3,27.0,32.275000000000006,0,0
72549,48.0,0.0,1016.8499999999999,37.0,21.75,0,0
72550,30.0,0.5,1014.2,39.5,21.825,0,0
72551,33.0,2.0,1010.1,38.5,25.25,0,0
72552,26.0,1.5,1009.1,39.0,26.95,0,0
72553,48.0,5.5,1004.4000000000001,23.5,31.449999999999996,0,0
72554,43.0,1.0,1013.75,44.0,21.6,0,0
72555,37.0,2.0,1014.8,33.5,22.275,0,0
72556,35.0,4.0,1014.95,26.5,25.599999999999998,0,0
72557,41.0,4.5,1016.25,40.0,21.875,0,0
72558,54.0,2.5,1019.45,38.5,19.225,0,0
72559,43.0,3.5,1015.95,51.5,18.225,0,0
72560,28.0,7.0,1014.3,63.0,18.875,0,0
72561,33.0,1.0,1013.05,52.5,21.1,0,0
72562,28.0,2.0,1014.8,51.5,21.075,0,0
72563,26.0,0.0,1016.35,44.0,22.9,0,0
72564,35.0,0.0,1015.35,29.5,23.5,0,0
72565,35.0,0.5,1019.1,52.5,20.849999999999998,0,0
72566,33.0,0.0,1020.7,39.5,18.925,0,0
72567,37.0,1.5,1015.9,26.0,21.700000000000003,0,0
72568,35.0,0.5,1014.85,43.5,20.699999999999996,0,0
72569,24.0,3.0,1012.25,30.5,21.625,0,0
72570,57.0,7.0,1002.6500000000001,19.0,27.549999999999997,0,0
72571,31.0,3.0,1007.55,56.0,22.575,0,0
72572,54.0,2.0,1005.9,27.5,30.374999999999996,0,0
72573,37.0,1.5,1020.05,48.5,18.925,0,0
72574,43.0,0.0,1023.7,40.0,17.475,0,0
72575,57.0,0.5,1016.5999999999999,34.5,22.8,0,0
72577,43.0,6.0,1018.75,51.0,17.075,0,0
72579,50.0,2.5,1023.7,47.5,14.549999999999999,0,0
72580,33.0,3.0,1026.5,55.5,15.075,0,0
72581,20.0,4.0,1024.75,51.0,15.8,0,0
72582,24.0,6.5,1022.45,42.5,19.5,0,0
72583,20.0,1.0,1023.0,37.0,20.525,0,0
72584,24.0,0.5,1022.95,33.5,22.175,0,0
72585,41.0,5.5,1016.75,26.0,23.875,0,0
72586,43.0,5.5,1021.6,42.0,18.725,0,0
72587,31.0,3.5,1022.45,42.5,14.375,0,0
72588,39.0,2.0,1017.05,27.5,18.275,0,0
72589,35.0,4.5,1011.0,32.0,20.1,0,0
72590,50.0,4.5,1007.75,72.5,13.45,0,1
72591,54.0,7.0,1015.7,75.5,13.275,1,0
72592,35.0,5.0,1024.8,56.5,14.975000000000001,0,0
72593,31.0,1.5,1024.9,54.5,15.45,0,0
72594,24.0,3.5,1023.3499999999999,50.0,16.525000000000002,0,0
72595,20.0,3.5,1019.75,39.0,18.65,0,0
72596,24.0,6.5,1019.05,41.0,19.275,0,0
72597,24.0,4.0,1018.9,39.0,20.950000000000003,0,0
72598,33.0,6.5,1015.8,29.0,23.975,0,0
72599,31.0,3.0,1017.6500000000001,31.5,25.3,0,0
72600,28.0,5.5,1024.8000000000002,61.0,17.875,0,1
72601,28.0,8.0,1018.65,97.5,14.675,1,1
72602,46.0,5.5,1016.6,74.5,16.65,1,0
72603,43.0,2.0,1029.45,53.0,13.0,0,0
72604,46.0,0.5,1033.85,48.5,12.725000000000001,0,0
72608,43.0,4.5,1007.8,64.0,16.85,0,1
72609,43.0,6.0,1009.3,78.5,13.25,1,1
72610,37.0,5.0,1022.05,67.0,13.024999999999999,1,0
72611,28.0,7.5,1025.7,56.0,14.450000000000001,0,0
72612,28.0,4.0,1028.15,60.5,13.524999999999999,0,0
